Time [s],refr_invalid_areas,lv_timer_handler,flush_cb,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.853168015,0,0,0,0,1,1,1,1
0.873444438,0,1,0,0,1,1,1,1
0.873823125,1,1,0,0,1,1,1,1
0.875695812,1,1,1,0,1,1,1,1
0.875720687,1,1,0,0,1,1,1,1
0.877968312,1,1,1,0,1,1,1,1
0.877993187,1,1,0,0,1,1,1,1
0.879873625,1,1,1,0,1,1,1,1
0.879898500,1,1,0,0,1,1,1,1
0.882108500,1,1,1,0,1,1,1,1
0.882133375,1,1,0,0,1,1,1,1
0.884016187,1,1,1,0,1,1,1,1
0.884041063,1,1,0,0,1,1,1,1
0.886308937,1,1,1,0,1,1,1,1
0.886333812,1,1,0,0,1,1,1,1
0.888214000,1,1,1,0,1,1,1,1
0.888238875,1,1,0,0,1,1,1,1
0.890494500,1,1,1,0,1,1,1,1
0.890519437,1,1,0,0,1,1,1,1
0.892365688,1,1,1,0,1,1,1,1
0.892390563,1,1,0,0,1,1,1,1
0.894645625,1,1,1,0,1,1,1,1
0.894670500,1,1,0,0,1,1,1,1
0.894674750,0,1,0,0,1,1,1,1
0.894683187,0,0,0,0,1,1,1,1
0.928672437,0,0,0,0,1,1,1,1
