Time [s],refr_invalid_areas,lv_timer_handler,flush_cb,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.649923293,0,0,0,0,1,1,1,1
0.673766813,0,1,0,0,1,1,1,1
0.674145937,1,1,0,0,1,1,1,1
0.676110063,1,1,1,0,1,1,1,1
0.676142125,1,1,0,0,1,1,1,1
0.677741188,1,1,1,0,1,1,1,1
0.677766875,1,1,0,0,1,1,1,1
0.679875250,1,1,1,0,1,1,1,1
0.679902750,1,1,0,0,1,1,1,1
0.682879688,1,1,1,0,1,1,1,1
0.682910062,1,1,0,0,1,1,1,1
0.687000188,1,1,1,0,1,1,1,1
0.687035500,1,1,0,0,1,1,1,1
0.687914125,1,1,1,0,1,1,1,1
0.687939250,1,1,0,0,1,1,1,1
0.689530250,1,1,1,0,1,1,1,1
0.689563438,1,1,0,0,1,1,1,1
0.692340687,1,1,1,0,1,1,1,1
0.692372375,1,1,0,0,1,1,1,1
0.695739813,1,1,1,0,1,1,1,1
0.695775875,1,1,0,0,1,1,1,1
0.699807750,1,1,1,0,1,1,1,1
0.699839125,1,1,0,0,1,1,1,1
0.699843875,0,1,0,0,1,1,1,1
0.699858063,0,0,0,0,1,1,1,1
0.749470750,0,0,0,0,1,1,1,1
