Time [s],refr_invalid_areas,lv_timer_handler,flush_cb,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.945341852,0,0,0,0,1,1,1,1
0.966910625,0,1,0,0,1,1,1,1
0.967289750,1,1,0,0,1,1,1,1
0.970761187,1,1,1,0,1,1,1,1
0.970797375,1,1,0,0,1,1,1,1
0.972464438,1,1,1,0,1,1,1,1
0.972491062,1,1,0,0,1,1,1,1
0.974189000,1,1,1,0,1,1,1,1
0.974224625,1,1,0,0,1,1,1,1
0.975888563,1,1,1,0,1,1,1,1
0.975915813,1,1,0,0,1,1,1,1
0.977609875,1,1,1,0,1,1,1,1
0.977645187,1,1,0,0,1,1,1,1
0.979308813,1,1,1,0,1,1,1,1
0.979335375,1,1,0,0,1,1,1,1
0.981032062,1,1,1,0,1,1,1,1
0.981067313,1,1,0,0,1,1,1,1
0.982727625,1,1,1,0,1,1,1,1
0.982754250,1,1,0,0,1,1,1,1
0.984449687,1,1,1,0,1,1,1,1
0.984485000,1,1,0,0,1,1,1,1
0.987985937,1,1,1,0,1,1,1,1
0.988012312,1,1,0,0,1,1,1,1
0.988016625,0,1,0,0,1,1,1,1
0.988029062,0,0,0,0,1,1,1,1
1.015021938,0,0,0,0,1,1,1,1
