Time [s],refr_invalid_areas,lv_timer_handler,flush_cb,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.952176606,0,0,0,0,1,1,1,1
0.982921875,0,1,0,0,1,1,1,1
0.983299750,1,1,0,0,1,1,1,1
0.991072437,1,1,1,0,1,1,1,1
0.991103625,1,1,0,0,1,1,1,1
0.998401688,1,1,1,0,1,1,1,1
0.998430562,1,1,0,0,1,1,1,1
1.006251688,1,1,1,0,1,1,1,1
1.006283312,1,1,0,0,1,1,1,1
1.013577000,1,1,1,0,1,1,1,1
1.013607938,1,1,0,0,1,1,1,1
1.021425812,1,1,1,0,1,1,1,1
1.021456625,1,1,0,0,1,1,1,1
1.028752188,1,1,1,0,1,1,1,1
1.028782937,1,1,0,0,1,1,1,1
1.036601000,1,1,1,0,1,1,1,1
1.036632625,1,1,0,0,1,1,1,1
1.043928875,1,1,1,0,1,1,1,1
1.043960562,1,1,0,0,1,1,1,1
1.051778875,1,1,1,0,1,1,1,1
1.051809938,1,1,0,0,1,1,1,1
1.059116187,1,1,1,0,1,1,1,1
1.059144813,1,1,0,0,1,1,1,1
1.059149437,0,1,0,0,1,1,1,1
1.059158688,0,0,0,0,1,1,1,1
1.116694562,0,0,0,0,1,1,1,1
